		Temp	Hi	Low	Out		Wind		Wind	Hi	Hi	Wind	Heat				Rain	Heat	Cool	In 	In	In 	In 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Dew	Speed	Dir	Run	Speed	Dir	Chill	Index	THW	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	Samp	Tx 	Recept	Int.
11/05/13	4:00	6.0	6.0	6.0	88	4.2	3.0	SW	0.25	7.0	SW	5.3	6.0	5.3	999.7	0.00	0.0	0.043	0.000	10.6	68	4.9	10.2	116	1	100.0	5
11/05/13	4:05	6.0	6.1	6.0	88	4.2	3.0	SW	0.25	8.0	SW	5.3	6.0	5.3	999.6	0.00	0.0	0.043	0.000	10.6	68	4.9	10.2	117	1	100.0	5
11/05/13	4:10	6.0	6.1	6.0	89	4.3	2.0	SSW	0.17	7.0	SSW	6.0	6.0	6.0	999.6	0.00	0.0	0.043	0.000	10.6	68	4.9	10.2	117	1	100.0	5
11/05/13	4:15	6.1	6.1	6.0	89	4.4	3.0	SW	0.25	7.0	SSW	5.4	6.1	5.4	999.6	0.25	0.0	0.043	0.000	10.6	68	4.9	10.2	116	1	100.0	5
11/05/13	4:20	6.1	6.1	6.0	88	4.2	4.0	SSW	0.33	13.0	SSW	4.8	6.1	4.8	999.5	0.00	0.0	0.043	0.000	10.5	68	4.8	10.2	117	1	100.0	5
11/05/13	4:25	6.1	6.1	6.0	87	4.1	5.0	SW	0.42	18.0	WSW	4.4	6.0	4.3	999.5	0.00	0.0	0.043	0.000	10.5	68	4.8	10.2	117	1	100.0	5
11/05/13	4:30	6.1	6.1	6.1	86	3.9	6.0	SW	0.50	15.0	SSW	4.1	6.1	4.0	999.4	0.00	0.0	0.042	0.000	10.5	68	4.8	10.2	118	1	100.0	5
11/05/13	4:35	6.1	6.1	6.1	86	3.9	5.0	SW	0.42	11.0	WSW	4.4	6.0	4.3	999.4	0.00	0.0	0.043	0.000	10.5	68	4.8	10.2	116	1	100.0	5
11/05/13	4:40	6.0	6.1	6.0	86	3.8	3.0	WSW	0.25	8.0	WSW	5.3	5.9	5.3	999.3	0.00	0.0	0.043	0.000	10.4	68	4.7	10.1	116	1	100.0	5
11/05/13	4:45	5.9	6.0	5.9	87	3.9	3.0	SSW	0.25	8.0	WSW	5.2	5.9	5.2	999.3	0.00	0.0	0.043	0.000	10.4	68	4.7	10.1	117	1	100.0	5
11/05/13	4:50	5.9	5.9	5.9	88	4.1	3.0	SW	0.25	10.0	SW	5.2	5.8	5.1	999.2	0.25	0.0	0.043	0.000	10.4	68	4.7	10.1	117	1	100.0	5
11/05/13	4:55	5.9	5.9	5.9	88	4.1	5.0	SW	0.42	10.0	SW	4.2	5.8	4.1	999.1	0.00	0.0	0.043	0.000	10.4	68	4.7	10.1	117	1	100.0	5
11/05/13	5:00	5.9	5.9	5.9	87	3.9	4.0	SW	0.33	11.0	SW	4.7	5.9	4.6	999.1	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	117	1	100.0	5
11/05/13	5:05	5.9	5.9	5.9	88	4.1	2.0	SSW	0.17	8.0	SSE	5.9	5.8	5.8	999.1	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	116	1	100.0	5
11/05/13	5:10	5.9	5.9	5.9	88	4.1	2.0	SSW	0.17	10.0	SSW	5.9	5.9	5.9	999.0	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	116	1	100.0	5
11/05/13	5:15	5.9	5.9	5.9	88	4.1	2.0	SSW	0.17	7.0	SSW	5.9	5.9	5.9	999.0	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	117	1	100.0	5
11/05/13	5:20	5.9	5.9	5.9	89	4.3	1.0	SSW	0.08	5.0	SSW	5.9	5.9	5.9	998.9	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	114	1	100.0	5
11/05/13	5:25	5.9	5.9	5.9	89	4.3	2.0	SSW	0.17	8.0	S	5.9	5.9	5.9	998.8	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	117	1	100.0	5
11/05/13	5:30	6.0	6.0	5.9	89	4.3	4.0	SW	0.33	7.0	SW	4.8	6.0	4.8	998.6	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	115	1	100.0	5
11/05/13	5:35	6.0	6.0	6.0	88	4.2	5.0	SSW	0.42	11.0	WSW	4.3	6.0	4.3	998.7	0.00	0.0	0.043	0.000	10.3	68	4.7	10.1	118	1	100.0	5
11/05/13	5:40	6.0	6.1	6.0	89	4.3	3.0	SSW	0.25	8.0	WNW	5.3	6.0	5.3	998.6	0.00	0.0	0.043	0.000	10.3	69	4.9	10.1	116	1	100.0	5
11/05/13	5:45	6.0	6.0	6.0	89	4.3	5.0	SW	0.42	11.0	SSW	4.3	6.0	4.3	998.5	0.25	0.0	0.043	0.000	10.3	69	4.9	10.1	116	1	100.0	5
11/05/13	5:50	5.9	6.0	5.9	89	4.3	6.0	SW	0.50	11.0	S	3.8	5.9	3.8	998.5	0.00	0.0	0.043	0.000	10.3	69	4.9	10.1	117	1	100.0	5
11/05/13	5:55	5.9	5.9	5.8	89	4.2	5.0	SSW	0.42	16.0	S	4.2	5.9	4.2	998.5	0.25	1.8	0.043	0.000	10.3	69	4.9	10.1	117	1	100.0	5
11/05/13	6:00	5.8	5.8	5.8	90	4.3	4.0	SSW	0.33	11.0	SE	4.6	5.8	4.6	998.5	0.00	1.8	0.043	0.000	10.3	69	4.9	10.1	117	1	100.0	5
11/05/13	6:05	5.8	5.8	5.8	90	4.3	3.0	SSW	0.25	9.0	WSW	5.1	5.8	5.1	998.5	0.00	1.3	0.044	0.000	10.2	69	4.8	9.9	117	1	100.0	5
11/05/13	6:10	5.8	5.8	5.8	91	4.4	4.0	SW	0.33	11.0	SSW	4.5	5.8	4.5	998.5	0.25	1.3	0.044	0.000	10.2	69	4.8	9.9	117	1	100.0	5
11/05/13	6:15	5.8	5.8	5.8	91	4.4	4.0	SW	0.33	11.0	WSW	4.5	5.8	4.5	998.4	0.00	1.0	0.044	0.000	10.2	69	4.8	9.9	117	1	100.0	5
11/05/13	6:20	5.8	5.8	5.8	91	4.4	3.0	SW	0.25	10.0	SW	5.1	5.8	5.1	998.4	0.00	1.0	0.044	0.000	10.2	69	4.8	9.9	116	1	100.0	5
11/05/13	6:25	5.8	5.8	5.8	91	4.4	3.0	S	0.25	8.0	SW	5.1	5.8	5.1	998.4	0.00	0.0	0.044	0.000	10.2	69	4.8	9.9	116	1	100.0	5
11/05/13	6:30	5.8	5.8	5.8	91	4.4	4.0	S	0.33	12.0	SSW	4.5	5.8	4.5	998.3	0.25	0.0	0.044	0.000	10.2	69	4.8	9.9	116	1	100.0	5
11/05/13	6:35	5.8	5.8	5.8	91	4.5	5.0	SSW	0.42	17.0	SSW	4.1	5.8	4.1	998.2	0.00	0.0	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	6:40	5.8	5.9	5.8	91	4.5	4.0	SSW	0.33	9.0	S	4.6	5.8	4.6	998.1	0.00	0.0	0.043	0.000	10.2	70	5.0	10.0	118	1	100.0	5
11/05/13	6:45	5.9	5.9	5.8	91	4.5	4.0	SSW	0.33	9.0	SW	4.6	5.9	4.6	998.0	0.00	0.0	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	6:50	5.9	5.9	5.9	91	4.5	5.0	SSW	0.42	12.0	S	4.2	5.9	4.2	998.0	0.00	0.0	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	6:55	5.9	5.9	5.9	91	4.6	4.0	S	0.33	10.0	S	4.7	5.9	4.7	998.0	0.00	0.0	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	7:00	6.0	6.0	5.9	91	4.6	6.0	S	0.50	15.0	S	3.9	6.0	3.9	998.0	0.51	3.3	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	7:05	6.0	6.1	6.0	91	4.6	6.0	SSW	0.50	12.0	SW	3.9	6.0	3.9	998.0	0.00	2.8	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	7:10	6.1	6.1	6.1	92	4.9	4.0	SW	0.33	13.0	SW	4.8	6.1	4.8	998.0	0.51	3.8	0.043	0.000	10.2	70	5.0	10.0	117	1	100.0	5
11/05/13	7:15	6.1	6.1	6.1	92	4.9	3.0	SSW	0.25	8.0	SW	5.4	6.1	5.4	998.0	0.00	2.8	0.042	0.000	10.2	71	5.2	10.0	116	1	100.0	5
11/05/13	7:20	6.1	6.1	6.1	92	4.9	2.0	SW	0.17	10.0	S	6.1	6.1	6.1	998.0	0.25	2.8	0.042	0.000	10.2	71	5.2	10.0	117	1	100.0	5
11/05/13	7:25	6.2	6.2	6.1	92	5.0	4.0	S	0.33	10.0	SSW	4.9	6.2	4.9	997.8	0.25	4.8	0.042	0.000	10.2	71	5.2	10.0	117	1	100.0	5
11/05/13	7:30	6.2	6.2	6.2	93	5.2	4.0	SW	0.33	11.0	W	5.0	6.3	5.1	997.8	0.25	3.6	0.042	0.000	10.2	71	5.2	10.0	117	1	100.0	5
11/05/13	7:35	6.3	6.3	6.2	93	5.2	4.0	SW	0.33	10.0	SW	5.1	6.3	5.1	997.8	0.00	2.0	0.042	0.000	10.3	71	5.3	10.1	117	1	100.0	5
11/05/13	7:40	6.4	6.4	6.3	93	5.3	4.0	SW	0.33	8.0	SSW	5.2	6.4	5.2	997.7	0.00	1.3	0.041	0.000	10.3	71	5.3	10.1	118	1	100.0	5
11/05/13	7:45	6.5	6.5	6.4	93	5.4	6.0	SW	0.50	13.0	SSW	4.5	6.6	4.6	997.7	0.25	1.3	0.041	0.000	10.3	71	5.3	10.1	117	1	100.0	5
11/05/13	7:50	6.6	6.6	6.5	93	5.6	4.0	SSW	0.33	9.0	SSW	5.4	6.7	5.6	997.7	0.25	1.8	0.041	0.000	10.3	72	5.5	10.1	116	1	100.0	5
11/05/13	7:55	6.7	6.7	6.6	93	5.6	5.0	SW	0.42	14.0	SW	5.1	6.8	5.2	997.7	0.00	1.8	0.041	0.000	10.3	72	5.5	10.1	117	1	100.0	5
11/05/13	8:00	6.7	6.7	6.7	93	5.7	4.0	SSW	0.33	11.0	SW	5.6	6.8	5.7	997.7	0.00	1.5	0.040	0.000	10.3	72	5.5	10.1	117	1	100.0	5
11/05/13	8:05	6.8	6.8	6.7	93	5.8	4.0	SSW	0.33	10.0	WSW	5.7	6.9	5.8	997.8	0.25	1.5	0.040	0.000	10.4	72	5.6	10.2	117	1	100.0	5
11/05/13	8:10	6.9	6.9	6.8	93	5.8	5.0	SSW	0.42	9.0	SSE	5.3	7.0	5.4	997.8	0.00	1.3	0.040	0.000	10.4	72	5.6	10.2	117	1	100.0	5
11/05/13	8:15	7.0	7.0	6.9	93	5.9	4.0	SSW	0.33	9.0	SSW	5.9	7.1	6.0	997.8	0.25	1.3	0.039	0.000	10.4	73	5.8	10.2	116	1	100.0	5
11/05/13	8:20	7.1	7.1	7.0	93	6.1	4.0	S	0.33	16.0	S	6.1	7.2	6.2	997.9	0.00	1.3	0.039	0.000	10.4	73	5.8	10.2	117	1	100.0	5
11/05/13	8:25	7.2	7.2	7.1	93	6.2	5.0	SSW	0.42	12.0	WSW	5.7	7.3	5.8	997.9	0.00	1.3	0.039	0.000	10.4	73	5.8	10.2	117	1	100.0	5
11/05/13	8:30	7.3	7.3	7.2	93	6.2	4.0	SSW	0.33	9.0	WSW	6.2	7.4	6.3	997.8	0.25	1.3	0.038	0.000	10.5	73	5.9	10.3	116	1	100.0	5
11/05/13	8:35	7.3	7.3	7.3	93	6.3	5.0	SW	0.42	16.0	SSE	5.8	7.4	5.9	997.8	0.00	1.0	0.038	0.000	10.5	73	5.9	10.3	117	1	100.0	5
11/05/13	8:40	7.4	7.4	7.3	93	6.3	3.0	SSW	0.25	10.0	WSW	6.9	7.5	7.0	997.9	0.00	1.0	0.038	0.000	10.6	74	6.1	10.4	117	1	100.0	5
11/05/13	8:45	7.4	7.4	7.4	93	6.3	3.0	SSW	0.25	9.0	SW	6.9	7.5	7.0	997.8	0.25	1.3	0.038	0.000	10.6	74	6.1	10.4	117	1	100.0	5
11/05/13	8:50	7.4	7.4	7.4	93	6.4	1.0	S	0.08	4.0	SSW	7.4	7.6	7.6	997.8	0.25	3.3	0.038	0.000	10.6	74	6.1	10.4	117	1	100.0	5
11/05/13	8:55	7.5	7.5	7.4	93	6.4	2.0	S	0.17	7.0	WSW	7.5	7.6	7.6	997.8	0.00	1.8	0.038	0.000	10.6	74	6.1	10.4	116	1	100.0	5
11/05/13	9:00	7.6	7.6	7.5	94	6.7	2.0	WSW	0.17	8.0	SW	7.6	7.7	7.7	997.9	0.25	1.8	0.037	0.000	10.7	74	6.2	10.4	117	1	100.0	5
11/05/13	9:05	7.6	7.6	7.6	94	6.7	3.0	SW	0.25	8.0	WSW	7.1	7.7	7.2	997.9	0.25	3.0	0.037	0.000	10.7	74	6.2	10.4	117	1	100.0	5
11/05/13	9:10	7.7	7.7	7.6	94	6.8	2.0	WSW	0.17	7.0	WSW	7.7	7.8	7.8	997.9	0.25	3.0	0.037	0.000	10.7	74	6.3	10.5	116	1	100.0	5
11/05/13	9:15	7.7	7.7	7.7	94	6.8	3.0	WSW	0.25	9.0	SW	7.2	7.8	7.3	997.9	0.25	2.5	0.037	0.000	10.7	74	6.3	10.5	117	1	100.0	5
11/05/13	9:20	7.7	7.7	7.7	93	6.7	3.0	WSW	0.25	11.0	WSW	7.3	7.8	7.4	997.9	0.00	2.3	0.037	0.000	10.7	74	6.3	10.5	116	1	100.0	5
11/05/13	9:25	7.8	7.8	7.7	93	6.7	4.0	WSW	0.33	9.0	SW	6.8	7.9	6.9	997.8	0.25	2.3	0.037	0.000	10.8	74	6.4	10.6	116	1	100.0	5
11/05/13	9:30	7.8	7.8	7.8	93	6.7	3.0	SW	0.25	7.0	WSW	7.3	7.9	7.4	997.8	0.25	3.8	0.037	0.000	10.8	75	6.6	10.6	117	1	100.0	5
11/05/13	9:35	7.8	7.8	7.8	93	6.8	3.0	SSW	0.25	10.0	SSW	7.4	7.9	7.5	997.8	0.25	3.8	0.036	0.000	10.8	75	6.6	10.6	117	1	100.0	5
11/05/13	9:40	7.9	7.9	7.8	93	6.8	4.0	WSW	0.33	13.0	SW	6.9	8.0	7.0	997.7	0.00	2.0	0.036	0.000	10.9	75	6.6	10.7	117	1	100.0	5
11/05/13	9:45	7.9	7.9	7.9	93	6.9	4.0	SW	0.33	11.0	WSW	7.0	8.1	7.1	997.9	0.25	2.3	0.036	0.000	10.9	75	6.6	10.7	117	1	100.0	5
11/05/13	9:50	7.9	7.9	7.9	92	6.7	6.0	SW	0.50	16.0	SW	6.3	8.1	6.4	998.0	0.00	1.8	0.036	0.000	10.9	75	6.6	10.7	117	1	100.0	5
11/05/13	9:55	7.8	7.9	7.8	91	6.5	6.0	WSW	0.50	14.0	WSW	6.1	7.9	6.2	997.9	0.00	1.0	0.036	0.000	11.0	75	6.7	10.8	117	1	100.0	5
11/05/13	10:00	7.7	7.8	7.7	91	6.3	5.0	SW	0.42	18.0	WSW	6.3	7.8	6.4	998.0	0.25	1.0	0.037	0.000	11.0	75	6.7	10.8	117	1	100.0	5
11/05/13	10:05	7.7	7.7	7.7	91	6.3	5.0	WSW	0.42	12.0	SW	6.3	7.7	6.3	998.0	0.00	1.0	0.037	0.000	11.0	75	6.7	10.8	117	1	100.0	5
11/05/13	10:10	7.7	7.7	7.7	91	6.3	6.0	WSW	0.50	14.0	W	5.9	7.7	6.0	998.1	0.00	1.0	0.037	0.000	11.0	75	6.7	10.8	117	1	100.0	5
11/05/13	10:15	7.7	7.7	7.7	90	6.1	7.0	W	0.58	16.0	WNW	5.7	7.7	5.7	998.3	0.00	1.0	0.037	0.000	11.0	75	6.7	10.8	116	1	100.0	5
11/05/13	10:20	7.7	7.7	7.7	89	6.0	6.0	WSW	0.50	15.0	WNW	5.9	7.7	6.0	998.3	0.25	1.0	0.037	0.000	11.0	74	6.5	10.8	117	1	100.0	5
11/05/13	10:25	7.7	7.7	7.6	89	6.0	6.0	WSW	0.50	14.0	SW	5.9	7.7	6.0	998.3	0.00	0.0	0.037	0.000	11.0	74	6.5	10.8	117	1	100.0	5
11/05/13	10:30	7.7	7.7	7.6	89	6.0	6.0	WSW	0.50	11.0	WSW	5.9	7.7	6.0	998.4	0.00	0.0	0.037	0.000	11.0	74	6.5	10.8	117	1	100.0	5
11/05/13	10:35	7.7	7.7	7.6	89	6.0	6.0	WSW	0.50	13.0	W	6.0	7.8	6.1	998.4	0.00	0.0	0.037	0.000	11.0	74	6.5	10.8	117	1	100.0	5
11/05/13	10:40	7.8	7.8	7.7	89	6.1	5.0	WSW	0.42	12.0	WSW	6.4	7.9	6.5	998.5	0.00	0.0	0.036	0.000	11.1	74	6.6	10.8	117	1	100.0	5
11/05/13	10:45	7.9	7.9	7.8	87	5.9	6.0	WSW	0.50	14.0	WNW	6.3	8.0	6.3	998.5	0.00	0.0	0.036	0.000	11.1	74	6.6	10.8	117	1	100.0	5
11/05/13	10:50	8.0	8.0	7.9	88	6.1	6.0	WSW	0.50	16.0	WSW	6.3	8.1	6.4	998.6	0.00	0.0	0.036	0.000	11.1	74	6.6	10.8	116	1	100.0	5
11/05/13	10:55	8.1	8.1	8.0	87	6.0	8.0	WSW	0.67	16.0	WSW	5.7	8.1	5.8	998.6	0.00	0.0	0.036	0.000	11.2	73	6.5	10.9	118	1	100.0	5
11/05/13	11:00	8.1	8.1	8.1	88	6.2	6.0	W	0.50	12.0	W	6.4	8.2	6.5	998.7	0.00	0.0	0.035	0.000	11.2	73	6.6	10.9	117	1	100.0	5
11/05/13	11:05	8.1	8.1	8.1	87	6.1	8.0	WSW	0.67	16.0	SW	5.8	8.2	5.9	998.7	0.00	0.0	0.035	0.000	11.2	73	6.6	10.9	117	1	100.0	5
11/05/13	11:10	8.1	8.1	8.1	88	6.2	7.0	WSW	0.58	14.0	WSW	6.2	8.2	6.2	998.7	0.00	0.0	0.035	0.000	11.3	73	6.7	11.1	117	1	100.0	5
11/05/13	11:15	8.2	8.2	8.1	88	6.3	6.0	WSW	0.50	14.0	SW	6.5	8.2	6.6	998.8	0.00	0.0	0.035	0.000	11.3	73	6.7	11.1	117	1	100.0	5
11/05/13	11:20	8.2	8.2	8.2	87	6.1	7.0	W	0.58	16.0	W	6.2	8.2	6.3	998.8	0.00	0.0	0.035	0.000	11.4	73	6.7	11.1	117	1	100.0	5
11/05/13	11:25	8.2	8.2	8.2	87	6.2	6.0	WSW	0.50	13.0	W	6.6	8.3	6.7	998.8	0.00	0.0	0.035	0.000	11.4	73	6.7	11.1	117	1	100.0	5
11/05/13	11:30	8.2	8.3	8.2	86	6.0	6.0	W	0.50	17.0	WNW	6.6	8.2	6.6	998.9	0.00	0.0	0.035	0.000	11.5	73	6.8	11.2	117	1	100.0	5
11/05/13	11:35	8.2	8.2	8.2	87	6.2	6.0	WSW	0.50	14.0	W	6.6	8.3	6.7	998.9	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	116	1	100.0	5
11/05/13	11:40	8.2	8.2	8.2	86	6.0	6.0	WSW	0.50	15.0	WNW	6.5	8.2	6.5	999.0	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	11:45	8.2	8.2	8.2	87	6.1	4.0	WSW	0.33	11.0	W	7.2	8.2	7.3	999.1	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	116	1	100.0	5
11/05/13	11:50	8.2	8.2	8.2	85	5.8	6.0	WSW	0.50	13.0	WSW	6.5	8.2	6.5	999.1	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	115	1	100.0	5
11/05/13	11:55	8.1	8.2	8.1	86	5.9	7.0	WSW	0.58	18.0	WSW	6.2	8.1	6.2	999.1	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	118	1	100.0	5
11/05/13	12:00	8.1	8.2	8.1	86	5.9	6.0	WSW	0.50	14.0	WSW	6.4	8.1	6.4	999.2	0.00	0.0	0.035	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:05	7.9	8.1	7.9	86	5.7	8.0	WSW	0.67	18.0	SW	5.6	7.9	5.6	999.3	0.25	0.0	0.036	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:10	7.9	7.9	7.9	86	5.7	6.0	WSW	0.50	15.0	W	6.3	7.9	6.3	999.4	0.00	0.0	0.036	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:15	7.9	7.9	7.9	88	6.1	6.0	WSW	0.50	16.0	WNW	6.3	8.0	6.3	999.3	0.00	0.0	0.036	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:20	7.8	7.9	7.8	86	5.6	8.0	WSW	0.67	19.0	WSW	5.4	7.8	5.4	999.3	0.25	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:25	7.7	7.8	7.7	87	5.6	7.0	WSW	0.58	19.0	W	5.7	7.7	5.7	999.4	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:30	7.7	7.7	7.7	88	5.9	7.0	WSW	0.58	17.0	WSW	5.7	7.8	5.8	999.5	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:35	7.7	7.7	7.7	87	5.7	7.0	WSW	0.58	17.0	WNW	5.7	7.7	5.7	999.5	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:40	7.7	7.7	7.7	87	5.7	7.0	WSW	0.58	19.0	WSW	5.7	7.7	5.7	999.5	0.00	0.0	0.037	0.000	11.5	71	6.4	11.2	115	1	100.0	5
11/05/13	12:45	7.7	7.7	7.7	87	5.7	7.0	WSW	0.58	16.0	SSW	5.7	7.7	5.7	999.6	0.25	0.0	0.037	0.000	11.5	72	6.6	11.2	115	1	100.0	5
11/05/13	12:50	7.7	7.7	7.7	88	5.9	6.0	WSW	0.50	16.0	W	6.0	7.8	6.1	999.6	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	12:55	7.7	7.7	7.7	88	5.9	7.0	WSW	0.58	16.0	W	5.7	7.8	5.8	999.6	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	13:00	7.8	7.8	7.7	87	5.7	6.0	WSW	0.50	15.0	WSW	6.1	7.8	6.1	999.7	0.00	0.0	0.037	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	13:05	7.8	7.8	7.8	86	5.6	5.0	WSW	0.42	14.0	SW	6.4	7.8	6.4	999.8	0.00	0.0	0.036	0.000	11.5	72	6.6	11.2	117	1	100.0	5
11/05/13	13:10	7.9	7.9	7.8	86	5.7	7.0	WSW	0.58	13.0	WNW	5.9	7.9	5.9	999.9	0.00	0.0	0.036	0.000	11.6	72	6.7	11.2	117	1	100.0	5
11/05/13	13:15	8.0	8.0	7.9	86	5.8	5.0	WSW	0.42	11.0	WSW	6.7	8.0	6.7	999.9	0.00	0.0	0.036	0.000	11.6	71	6.5	11.2	117	1	100.0	5
11/05/13	13:20	8.1	8.1	8.0	86	5.9	4.0	WSW	0.33	13.0	WSW	7.2	8.1	7.2	1000.0	0.00	0.0	0.035	0.000	11.6	71	6.5	11.2	117	1	100.0	5
11/05/13	13:25	8.1	8.2	8.1	83	5.4	7.0	W	0.58	16.0	WSW	6.2	8.1	6.1	1000.2	0.00	0.0	0.035	0.000	11.6	71	6.5	11.2	117	1	100.0	5
11/05/13	13:30	8.0	8.1	8.0	84	5.5	6.0	W	0.50	16.0	SW	6.3	8.0	6.3	1000.2	0.00	0.0	0.036	0.000	11.6	71	6.5	11.3	117	1	100.0	5
11/05/13	13:35	7.9	8.0	7.9	84	5.4	6.0	WSW	0.50	15.0	WNW	6.2	7.9	6.2	1000.2	0.00	0.0	0.036	0.000	11.6	71	6.5	11.3	117	1	100.0	5
11/05/13	13:40	7.7	7.9	7.7	85	5.4	7.0	WSW	0.58	14.0	SW	5.7	7.7	5.7	1000.2	0.00	0.0	0.037	0.000	11.6	71	6.5	11.3	117	1	100.0	5
11/05/13	13:45	7.7	7.7	7.7	85	5.4	6.0	WSW	0.50	14.0	WSW	6.0	7.7	6.0	1000.2	0.00	0.0	0.037	0.000	11.6	70	6.3	11.2	117	1	100.0	5
11/05/13	13:50	7.7	7.7	7.7	86	5.5	5.0	SW	0.42	14.0	WSW	6.3	7.7	6.3	1000.2	0.00	0.0	0.037	0.000	11.6	70	6.3	11.2	116	1	100.0	5
11/05/13	13:55	7.7	7.7	7.7	84	5.1	6.0	SW	0.50	14.0	WSW	5.9	7.6	5.9	1000.3	0.25	0.0	0.037	0.000	11.6	70	6.3	11.2	115	1	100.0	5
11/05/13	14:00	7.5	7.7	7.5	84	5.0	6.0	SW	0.50	20.0	W	5.7	7.4	5.7	1000.4	0.00	0.0	0.038	0.000	11.6	70	6.3	11.2	116	1	100.0	5
11/05/13	14:05	7.2	7.4	7.2	85	4.8	7.0	WSW	0.58	14.0	WNW	5.1	7.1	5.0	1000.5	0.00	0.0	0.039	0.000	11.5	70	6.2	11.1	118	1	100.0	5
11/05/13	14:10	6.9	7.2	6.9	86	4.8	8.0	SW	0.67	16.0	S	4.4	6.9	4.4	1000.5	0.00	0.0	0.040	0.000	11.5	70	6.2	11.1	117	1	100.0	5
11/05/13	14:15	6.9	6.9	6.9	87	4.9	7.0	WSW	0.58	14.0	WSW	4.7	6.9	4.7	1000.5	0.00	0.0	0.040	0.000	11.4	70	6.1	11.1	117	1	100.0	5
11/05/13	14:20	7.0	7.0	6.9	88	5.1	6.0	WSW	0.50	12.0	SW	5.1	7.0	5.1	1000.5	0.00	0.0	0.039	0.000	11.4	70	6.1	11.1	115	1	100.0	5
11/05/13	14:25	7.1	7.1	7.0	88	5.3	5.0	WSW	0.42	11.0	W	5.6	7.1	5.6	1000.5	0.00	0.0	0.039	0.000	11.3	70	6.1	11.0	117	1	100.0	5
11/05/13	14:30	7.1	7.1	7.1	87	5.1	6.0	WSW	0.50	13.0	SW	5.3	7.1	5.3	1000.6	0.00	0.0	0.039	0.000	11.3	70	6.1	11.0	117	1	100.0	5
11/05/13	14:35	7.2	7.2	7.1	86	5.0	5.0	WSW	0.42	13.0	W	5.7	7.1	5.6	1000.6	0.00	0.0	0.039	0.000	11.3	70	6.1	11.0	116	1	100.0	5
11/05/13	14:40	7.2	7.2	7.2	85	4.9	6.0	WSW	0.50	14.0	W	5.4	7.2	5.3	1000.6	0.00	0.0	0.039	0.000	11.3	70	6.1	11.0	117	1	100.0	5
11/05/13	14:45	7.3	7.3	7.2	84	4.8	6.0	WSW	0.50	12.0	SW	5.4	7.2	5.4	1000.7	0.00	0.0	0.038	0.000	11.3	70	6.1	11.0	117	1	100.0	5
11/05/13	14:50	7.3	7.3	7.3	85	5.0	3.0	WSW	0.25	9.0	SW	6.8	7.3	6.7	1000.7	0.00	0.0	0.038	0.000	11.3	70	6.1	11.0	116	1	100.0	5
11/05/13	14:55	7.4	7.4	7.3	85	5.0	5.0	WSW	0.42	11.0	WSW	5.9	7.3	5.9	1000.7	0.00	0.0	0.038	0.000	11.3	70	6.1	11.0	116	1	100.0	5
11/05/13	15:00	7.4	7.4	7.4	86	5.2	4.0	WSW	0.33	13.0	WSW	6.3	7.4	6.3	1000.7	0.00	0.0	0.038	0.000	11.3	70	6.1	11.0	117	1	100.0	5
11/05/13	15:05	7.3	7.4	7.3	85	5.0	7.0	SW	0.58	17.0	SW	5.2	7.3	5.2	1000.8	0.00	0.0	0.038	0.000	11.3	70	6.1	11.0	116	1	100.0	5
